year,op,name,kind,n
2020,404,"ПЕРЕРЕЄСТРАЦІЯ ТЗ, В ЗВ’ЯЗКУ ІЗ НАНЕСЕННЯ СПЕЦІАЛЬНИХ ІНДИВІДУАЛЬНИХ НОМЕРІВ АБО ДУБЛЮВАНН",ЛЕГКОВИЙ,946
2020,404,"ПЕРЕРЕЄСТРАЦІЯ ТЗ, В ЗВ’ЯЗКУ ІЗ НАНЕСЕННЯ СПЕЦІАЛЬНИХ ІНДИВІДУАЛЬНИХ НОМЕРІВ АБО ДУБЛЮВАНН",НАПІВПРИЧІП,2
2020,404,"ПЕРЕРЕЄСТРАЦІЯ ТЗ, В ЗВ’ЯЗКУ ІЗ НАНЕСЕННЯ СПЕЦІАЛЬНИХ ІНДИВІДУАЛЬНИХ НОМЕРІВ АБО ДУБЛЮВАНН",ПРИЧІП,1
2020,405,"ПЕРЕРЕЄСТРАЦІЯ ТЗ, В ЗВ’ЯЗКУ ІЗ НАНЕСЕННЯ СПЕЦІАЛЬНИХ ІНДИВІДУАЛЬНИХ НОМЕРІВ АБО ДУБЛЮВАНН",АВТОБУС,16
2020,405,"ПЕРЕРЕЄСТРАЦІЯ ТЗ, В ЗВ’ЯЗКУ ІЗ НАНЕСЕННЯ СПЕЦІАЛЬНИХ ІНДИВІДУАЛЬНИХ НОМЕРІВ АБО ДУБЛЮВАНН",ВАНТАЖНИЙ,621
2020,405,"ПЕРЕРЕЄСТРАЦІЯ ТЗ, В ЗВ’ЯЗКУ ІЗ НАНЕСЕННЯ СПЕЦІАЛЬНИХ ІНДИВІДУАЛЬНИХ НОМЕРІВ АБО ДУБЛЮВАНН",ЛЕГКОВИЙ,165
2020,405,"ПЕРЕРЕЄСТРАЦІЯ ТЗ, В ЗВ’ЯЗКУ ІЗ НАНЕСЕННЯ СПЕЦІАЛЬНИХ ІНДИВІДУАЛЬНИХ НОМЕРІВ АБО ДУБЛЮВАНН",МОТОЦИКЛ,5
2020,405,"ПЕРЕРЕЄСТРАЦІЯ ТЗ, В ЗВ’ЯЗКУ ІЗ НАНЕСЕННЯ СПЕЦІАЛЬНИХ ІНДИВІДУАЛЬНИХ НОМЕРІВ АБО ДУБЛЮВАНН",НАПІВПРИЧІП,158
2020,405,"ПЕРЕРЕЄСТРАЦІЯ ТЗ, В ЗВ’ЯЗКУ ІЗ НАНЕСЕННЯ СПЕЦІАЛЬНИХ ІНДИВІДУАЛЬНИХ НОМЕРІВ АБО ДУБЛЮВАНН",ПРИЧІП,115
2020,407,ПЕРЕРЕЄСТРАЦІЯ У ЗВ’ЯЗКУ З ВСТАНОВЛ. СССП АВТОЖОВТОГО КОЛЬОРУ НА ТЗ РЕАГУВАННЯ СОД,ВАНТАЖНИЙ,3
2020,407,ПЕРЕРЕЄСТРАЦІЯ У ЗВ’ЯЗКУ З ВСТАНОВЛ. СССП АВТОЖОВТОГО КОЛЬОРУ НА ТЗ РЕАГУВАННЯ СОД,ЛЕГКОВИЙ,162
2020,407,ПЕРЕРЕЄСТРАЦІЯ У ЗВ’ЯЗКУ З ВСТАНОВЛ. СССП АВТОЖОВТОГО КОЛЬОРУ НА ТЗ РЕАГУВАННЯ СОД,МОТОЦИКЛ,4
2020,408,ПЕРЕРЕЄСТРАЦІЯ ПРИ ПЕРЕОБЛАДНАННІ БЕЗ ЗАМІНИ НОМЕРНИХ АГРЕГАТІВ,АВТОБУС,149
2020,408,ПЕРЕРЕЄСТРАЦІЯ ПРИ ПЕРЕОБЛАДНАННІ БЕЗ ЗАМІНИ НОМЕРНИХ АГРЕГАТІВ,ВАНТАЖНИЙ,6911
2020,408,ПЕРЕРЕЄСТРАЦІЯ ПРИ ПЕРЕОБЛАДНАННІ БЕЗ ЗАМІНИ НОМЕРНИХ АГРЕГАТІВ,ЛЕГКОВИЙ,7303
2020,408,ПЕРЕРЕЄСТРАЦІЯ ПРИ ПЕРЕОБЛАДНАННІ БЕЗ ЗАМІНИ НОМЕРНИХ АГРЕГАТІВ,НАПІВПРИЧІП,2695
2020,408,ПЕРЕРЕЄСТРАЦІЯ ПРИ ПЕРЕОБЛАДНАННІ БЕЗ ЗАМІНИ НОМЕРНИХ АГРЕГАТІВ,ПРИЧІП,477
2020,410,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ,АВТОБУС,261
2020,410,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ,ВАНТАЖНИЙ,1956
2020,410,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ,ЛЕГКОВИЙ,27840
2020,410,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ,МОПЕД,6
2020,410,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ,МОТОЦИКЛ,148
2020,410,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ,НАПІВПРИЧІП,159
2020,410,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ,ПРИЧІП,219
2020,410,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ,ТРИЦИКЛ,2
2020,412,ПЕРЕРЕЄСТРАЦІЯ ТЗ ПРИ ВИДАЧІ НОМЕРНОГО ЗНАКУ ВІДПОВІДНОЇ КОМБІНАЦІЇ ЦИФР,ЛЕГКОВИЙ,47
2020,417,ПЕРЕРЕЄСТРАЦІЯ ТЗ (МОПЕДІВ) З ВИДАЧОЮ СПР,МОПЕД,114
2020,420,ПЕРЕРЕЄСТРАЦІЯ ПРИ ВТРАТІ НОМЕРНОГО ЗНАКУ,ВАНТАЖНИЙ,11
2020,420,ПЕРЕРЕЄСТРАЦІЯ ПРИ ВТРАТІ НОМЕРНОГО ЗНАКУ,ЛЕГКОВИЙ,347
2020,420,ПЕРЕРЕЄСТРАЦІЯ ПРИ ВТРАТІ НОМЕРНОГО ЗНАКУ,МОПЕД,5
2020,420,ПЕРЕРЕЄСТРАЦІЯ ПРИ ВТРАТІ НОМЕРНОГО ЗНАКУ,МОТОЦИКЛ,11
2020,420,ПЕРЕРЕЄСТРАЦІЯ ПРИ ВТРАТІ НОМЕРНОГО ЗНАКУ,ПРИЧІП,3
2020,421,ПЕРЕРЕЄСТРАЦІЯ ТЗ ПРИ ВТРАТІ НОМЕРНОГО ЗНАКУ ТА СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,ВАНТАЖНИЙ,2
2020,421,ПЕРЕРЕЄСТРАЦІЯ ТЗ ПРИ ВТРАТІ НОМЕРНОГО ЗНАКУ ТА СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,ЛЕГКОВИЙ,2
2020,429,ПЕРЕРЕЄСТРАЦІЯ ТЗ У ЗВ'ЯЗКУ ІЗ ПОДОВЖЕННЯМ ТЕРМІНУ ЗВОРОТНЬОГО ВИВОЗУ,АВТОБУС,6
2020,429,ПЕРЕРЕЄСТРАЦІЯ ТЗ У ЗВ'ЯЗКУ ІЗ ПОДОВЖЕННЯМ ТЕРМІНУ ЗВОРОТНЬОГО ВИВОЗУ,ВАНТАЖНИЙ,168
2020,429,ПЕРЕРЕЄСТРАЦІЯ ТЗ У ЗВ'ЯЗКУ ІЗ ПОДОВЖЕННЯМ ТЕРМІНУ ЗВОРОТНЬОГО ВИВОЗУ,ЛЕГКОВИЙ,285
2020,429,ПЕРЕРЕЄСТРАЦІЯ ТЗ У ЗВ'ЯЗКУ ІЗ ПОДОВЖЕННЯМ ТЕРМІНУ ЗВОРОТНЬОГО ВИВОЗУ,МОТОЦИКЛ,2
2020,429,ПЕРЕРЕЄСТРАЦІЯ ТЗ У ЗВ'ЯЗКУ ІЗ ПОДОВЖЕННЯМ ТЕРМІНУ ЗВОРОТНЬОГО ВИВОЗУ,НАПІВПРИЧІП,54
2020,430,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,АВТОБУС,338
2020,430,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,ВАНТАЖНИЙ,2049
2020,430,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,ЛЕГКОВИЙ,4710
2020,430,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,МОПЕД,79
2020,430,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,МОТОЦИКЛ,60
2020,430,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,НАПІВПРИЧІП,903
2020,430,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,ПРИЧІП,200
2020,430,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ,ТРИЦИКЛ,1
2020,431,ПЕРЕРЕЄСТРАЦІЯ ТЗ ПРИ ВИДАЧІ ІНДИВІДУАЛЬНОГО НОМЕРНОГО ЗНАКУ,АВТОБУС,15
2020,431,ПЕРЕРЕЄСТРАЦІЯ ТЗ ПРИ ВИДАЧІ ІНДИВІДУАЛЬНОГО НОМЕРНОГО ЗНАКУ,ВАНТАЖНИЙ,140
2020,431,ПЕРЕРЕЄСТРАЦІЯ ТЗ ПРИ ВИДАЧІ ІНДИВІДУАЛЬНОГО НОМЕРНОГО ЗНАКУ,ЛЕГКОВИЙ,3235
2020,431,ПЕРЕРЕЄСТРАЦІЯ ТЗ ПРИ ВИДАЧІ ІНДИВІДУАЛЬНОГО НОМЕРНОГО ЗНАКУ,МОТОЦИКЛ,43
2020,440,ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,АВТОБУС,316
2020,440,ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,ВАНТАЖНИЙ,3475
2020,440,ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,ЛЕГКОВИЙ,19077
2020,440,ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,МОПЕД,146
2020,440,ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,МОТОЦИКЛ,487
2020,440,ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,НАПІВПРИЧІП,717
2020,440,ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,ПРИЧІП,1321
2020,440,ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ,ТРИЦИКЛ,7
2020,450,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ У ЗВ'ЯЗКУ З КОРИГУВАННЯМ ОБЛІКОВИХ ДАНИ,АВТОБУС,226
2020,450,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ У ЗВ'ЯЗКУ З КОРИГУВАННЯМ ОБЛІКОВИХ ДАНИ,ВАНТАЖНИЙ,1544
2020,450,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ У ЗВ'ЯЗКУ З КОРИГУВАННЯМ ОБЛІКОВИХ ДАНИ,ЛЕГКОВИЙ,3142
2020,450,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ У ЗВ'ЯЗКУ З КОРИГУВАННЯМ ОБЛІКОВИХ ДАНИ,МОПЕД,5
2020,450,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ У ЗВ'ЯЗКУ З КОРИГУВАННЯМ ОБЛІКОВИХ ДАНИ,МОТОЦИКЛ,40
2020,450,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ У ЗВ'ЯЗКУ З КОРИГУВАННЯМ ОБЛІКОВИХ ДАНИ,НАПІВПРИЧІП,684
2020,450,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ У ЗВ'ЯЗКУ З КОРИГУВАННЯМ ОБЛІКОВИХ ДАНИ,ПРИЧІП,196
2020,450,ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ У ЗВ'ЯЗКУ З КОРИГУВАННЯМ ОБЛІКОВИХ ДАНИ,ТРИЦИКЛ,1
2020,50,ВТОРИННА РЕЄСТРАЦIЯ ТЗ ЗА ДОГОВОРОМ КУПIВЛI-ПРОДАЖУ,ПРИЧІП,1
2020,500,ЗНЯТТЯ З ОБЛІКУ У ЗВ'ЯЗКУ ЗІ СКАСУВАННЯМ РЕЄСТРАЦІЇ,АВТОБУС,4
2020,500,ЗНЯТТЯ З ОБЛІКУ У ЗВ'ЯЗКУ ЗІ СКАСУВАННЯМ РЕЄСТРАЦІЇ,ВАНТАЖНИЙ,23
2020,500,ЗНЯТТЯ З ОБЛІКУ У ЗВ'ЯЗКУ ЗІ СКАСУВАННЯМ РЕЄСТРАЦІЇ,ЛЕГКОВИЙ,156
2020,500,ЗНЯТТЯ З ОБЛІКУ У ЗВ'ЯЗКУ ЗІ СКАСУВАННЯМ РЕЄСТРАЦІЇ,МОПЕД,3
2020,500,ЗНЯТТЯ З ОБЛІКУ У ЗВ'ЯЗКУ ЗІ СКАСУВАННЯМ РЕЄСТРАЦІЇ,ПРИЧІП,2
2020,501,СКАСУВАННЯ ЗНЯТТЯ З ОБЛІКУ ТЗ,ЛЕГКОВИЙ,7
2020,502,СКАСУВАННЯ ПЕРЕРЕЄСТРАЦІЇ,АВТОБУС,3
2020,502,СКАСУВАННЯ ПЕРЕРЕЄСТРАЦІЇ,ВАНТАЖНИЙ,10
2020,502,СКАСУВАННЯ ПЕРЕРЕЄСТРАЦІЇ,ЛЕГКОВИЙ,40
2020,502,СКАСУВАННЯ ПЕРЕРЕЄСТРАЦІЇ,НАПІВПРИЧІП,4
2020,518,ЗНЯТТЯ З ОБЛІКУ КАРТКИ ВІДОМЧОЇ РЕЄСТРАЦІЇ,ВАНТАЖНИЙ,1
2020,520,ЗНЯТТЯ З ОБЛIКУ ПРИ ВИВЕЗЕННІ ЗА КОРДОН,АВТОБУС,38
2020,520,ЗНЯТТЯ З ОБЛIКУ ПРИ ВИВЕЗЕННІ ЗА КОРДОН,ВАНТАЖНИЙ,510
2020,520,ЗНЯТТЯ З ОБЛIКУ ПРИ ВИВЕЗЕННІ ЗА КОРДОН,ЛЕГКОВИЙ,225
2020,520,ЗНЯТТЯ З ОБЛIКУ ПРИ ВИВЕЗЕННІ ЗА КОРДОН,МОПЕД,6
2020,520,ЗНЯТТЯ З ОБЛIКУ ПРИ ВИВЕЗЕННІ ЗА КОРДОН,МОТОЦИКЛ,65
2020,520,ЗНЯТТЯ З ОБЛIКУ ПРИ ВИВЕЗЕННІ ЗА КОРДОН,НАПІВПРИЧІП,79
2020,520,ЗНЯТТЯ З ОБЛIКУ ПРИ ВИВЕЗЕННІ ЗА КОРДОН,ПРИЧІП,116
2020,520,ЗНЯТТЯ З ОБЛIКУ ПРИ ВИВЕЗЕННІ ЗА КОРДОН,ТРИЦИКЛ,1
2020,530,ЗНЯТТЯ З ОБЛIКУ ДЛЯ РЕАЛIЗАЦIЇ,ВАНТАЖНИЙ,1
2020,530,ЗНЯТТЯ З ОБЛIКУ ДЛЯ РЕАЛIЗАЦIЇ,ЛЕГКОВИЙ,1
2020,540,ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,АВТОБУС,765
2020,540,ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,ВАНТАЖНИЙ,4177
2020,540,ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,КВАДРОЦИКЛ,6
2020,540,ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,ЛЕГКОВИЙ,6909
2020,540,ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,МОПЕД,157
2020,540,ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,МОТОЦИКЛ,416
2020,540,ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,НАПІВПРИЧІП,418
2020,540,ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,ПРИЧІП,336
2020,540,ЗНЯТТЯ З ОБЛIКУ У ЗВ`ЯЗКУ З ВИБРАКОВКОЮ,СПЕЦІАЛІЗОВАНІ,9
2020,550,ЗНЯТТЯ З ОБЛIКУ ТЗ ВВЕЗЕНОГО ПIД ЗОБОВ. ПРО ЗВОР. ВИВЕЗЕННЯ,ВАНТАЖНИЙ,27
2020,550,ЗНЯТТЯ З ОБЛIКУ ТЗ ВВЕЗЕНОГО ПIД ЗОБОВ. ПРО ЗВОР. ВИВЕЗЕННЯ,ЛЕГКОВИЙ,411
2020,550,ЗНЯТТЯ З ОБЛIКУ ТЗ ВВЕЗЕНОГО ПIД ЗОБОВ. ПРО ЗВОР. ВИВЕЗЕННЯ,МОТОЦИКЛ,2
2020,550,ЗНЯТТЯ З ОБЛIКУ ТЗ ВВЕЗЕНОГО ПIД ЗОБОВ. ПРО ЗВОР. ВИВЕЗЕННЯ,НАПІВПРИЧІП,7
2020,560,ЗНЯТТЯ З ОБЛІКУ ПРИ ПОВЕРНЕННІ ІЗ ПОЇЗДКИ ЗА КОРДОН ПО ДОРУЧ.,АВТОБУС,592
2020,560,ЗНЯТТЯ З ОБЛІКУ ПРИ ПОВЕРНЕННІ ІЗ ПОЇЗДКИ ЗА КОРДОН ПО ДОРУЧ.,ВАНТАЖНИЙ,3643
2020,560,ЗНЯТТЯ З ОБЛІКУ ПРИ ПОВЕРНЕННІ ІЗ ПОЇЗДКИ ЗА КОРДОН ПО ДОРУЧ.,ЛЕГКОВИЙ,3427
2020,560,ЗНЯТТЯ З ОБЛІКУ ПРИ ПОВЕРНЕННІ ІЗ ПОЇЗДКИ ЗА КОРДОН ПО ДОРУЧ.,МОТОЦИКЛ,32
2020,560,ЗНЯТТЯ З ОБЛІКУ ПРИ ПОВЕРНЕННІ ІЗ ПОЇЗДКИ ЗА КОРДОН ПО ДОРУЧ.,НАПІВПРИЧІП,2149
2020,560,ЗНЯТТЯ З ОБЛІКУ ПРИ ПОВЕРНЕННІ ІЗ ПОЇЗДКИ ЗА КОРДОН ПО ДОРУЧ.,ПРИЧІП,263
2020,570,ЗНЯТТЯ З ОБЛІКУ У ЗВ`ЯЗКУ ЗI ЗМIНОЮ ДЕРЖАВНОГО ОРГАНУ РЕЄСТРАЦІЇ,АВТОБУС,17
2020,570,ЗНЯТТЯ З ОБЛІКУ У ЗВ`ЯЗКУ ЗI ЗМIНОЮ ДЕРЖАВНОГО ОРГАНУ РЕЄСТРАЦІЇ,ВАНТАЖНИЙ,51
2020,570,ЗНЯТТЯ З ОБЛІКУ У ЗВ`ЯЗКУ ЗI ЗМIНОЮ ДЕРЖАВНОГО ОРГАНУ РЕЄСТРАЦІЇ,ЛЕГКОВИЙ,318
2020,570,ЗНЯТТЯ З ОБЛІКУ У ЗВ`ЯЗКУ ЗI ЗМIНОЮ ДЕРЖАВНОГО ОРГАНУ РЕЄСТРАЦІЇ,ПРИЧІП,33
2020,64,РЕЄСТРАЦІЯ КОНФІСКОВАНОГО ТЗ,ВАНТАЖНИЙ,2
2020,64,РЕЄСТРАЦІЯ КОНФІСКОВАНОГО ТЗ,ЛЕГКОВИЙ,52
2020,64,РЕЄСТРАЦІЯ КОНФІСКОВАНОГО ТЗ,МОТОЦИКЛ,1
2020,64,РЕЄСТРАЦІЯ КОНФІСКОВАНОГО ТЗ,НАПІВПРИЧІП,1
2020,65,РЕЄСТРАЦIЯ ТЗ ЗА РІШЕННЯМ СУДУ,АВТОБУС,4
2020,65,РЕЄСТРАЦIЯ ТЗ ЗА РІШЕННЯМ СУДУ,ВАНТАЖНИЙ,12
2020,65,РЕЄСТРАЦIЯ ТЗ ЗА РІШЕННЯМ СУДУ,ЛЕГКОВИЙ,196
2020,65,РЕЄСТРАЦIЯ ТЗ ЗА РІШЕННЯМ СУДУ,МОТОЦИКЛ,8
2020,65,РЕЄСТРАЦIЯ ТЗ ЗА РІШЕННЯМ СУДУ,ПРИЧІП,5
2020,69,РЕЄСТРАЦІЯ НОВИХ ТЗ ПО АКТУ ПРИЙОМУ-ПЕРЕДАЧІ (ДОД. 6),АВТОБУС,379
2020,69,РЕЄСТРАЦІЯ НОВИХ ТЗ ПО АКТУ ПРИЙОМУ-ПЕРЕДАЧІ (ДОД. 6),ВАНТАЖНИЙ,522
2020,69,РЕЄСТРАЦІЯ НОВИХ ТЗ ПО АКТУ ПРИЙОМУ-ПЕРЕДАЧІ (ДОД. 6),ЛЕГКОВИЙ,782
2020,69,РЕЄСТРАЦІЯ НОВИХ ТЗ ПО АКТУ ПРИЙОМУ-ПЕРЕДАЧІ (ДОД. 6),МОТОЦИКЛ,2
2020,69,РЕЄСТРАЦІЯ НОВИХ ТЗ ПО АКТУ ПРИЙОМУ-ПЕРЕДАЧІ (ДОД. 6),НАПІВПРИЧІП,136
2020,69,РЕЄСТРАЦІЯ НОВИХ ТЗ ПО АКТУ ПРИЙОМУ-ПЕРЕДАЧІ (ДОД. 6),ПРИЧІП,23520
2020,70,РЕЄСТРАЦIЯ Б/В ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ВМД,АВТОБУС,242
2020,70,РЕЄСТРАЦIЯ Б/В ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ВМД,ВАНТАЖНИЙ,4736
2020,70,РЕЄСТРАЦIЯ Б/В ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ВМД,КВАДРОЦИКЛ,6
2020,70,РЕЄСТРАЦIЯ Б/В ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ВМД,ЛЕГКОВИЙ,47347
2020,70,РЕЄСТРАЦIЯ Б/В ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ВМД,МОПЕД,3
2020,70,РЕЄСТРАЦIЯ Б/В ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ВМД,МОТОЦИКЛ,285
2020,70,РЕЄСТРАЦIЯ Б/В ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ВМД,НАПІВПРИЧІП,3216
2020,70,РЕЄСТРАЦIЯ Б/В ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ВМД,ПРИЧІП,295
2020,70,РЕЄСТРАЦIЯ Б/В ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ВМД,ТРИЦИКЛ,2
2020,70,РЕЄСТРАЦIЯ ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ,ВАНТАЖНИЙ,1
2020,71,РЕЄСТРАЦІЯ ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ПОСВІДЧЕННЮ МИТНИЦІ,АВТОБУС,170
2020,71,РЕЄСТРАЦІЯ ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ПОСВІДЧЕННЮ МИТНИЦІ,ВАНТАЖНИЙ,2365
2020,71,РЕЄСТРАЦІЯ ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ПОСВІДЧЕННЮ МИТНИЦІ,КВАДРОЦИКЛ,5
2020,71,РЕЄСТРАЦІЯ ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ПОСВІДЧЕННЮ МИТНИЦІ,ЛЕГКОВИЙ,233948
2020,71,РЕЄСТРАЦІЯ ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ПОСВІДЧЕННЮ МИТНИЦІ,МОПЕД,8
2020,71,РЕЄСТРАЦІЯ ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ПОСВІДЧЕННЮ МИТНИЦІ,МОТОЦИКЛ,1306
2020,71,РЕЄСТРАЦІЯ ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ПОСВІДЧЕННЮ МИТНИЦІ,НАПІВПРИЧІП,375
2020,71,РЕЄСТРАЦІЯ ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ПОСВІДЧЕННЮ МИТНИЦІ,ПРИЧІП,861
2020,71,РЕЄСТРАЦІЯ ТЗ ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ПОСВІДЧЕННЮ МИТНИЦІ,ТРИЦИКЛ,9
2020,72,"РЕЄСТРАЦІЯ НОВОГО ТЗ, ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ВМД",АВТОБУС,3
2020,72,"РЕЄСТРАЦІЯ НОВОГО ТЗ, ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ВМД",ВАНТАЖНИЙ,226
2020,72,"РЕЄСТРАЦІЯ НОВОГО ТЗ, ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ВМД",КВАДРОЦИКЛ,1
2020,72,"РЕЄСТРАЦІЯ НОВОГО ТЗ, ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ВМД",ЛЕГКОВИЙ,816
2020,72,"РЕЄСТРАЦІЯ НОВОГО ТЗ, ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ВМД",МОТОЦИКЛ,53
2020,72,"РЕЄСТРАЦІЯ НОВОГО ТЗ, ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ВМД",НАПІВПРИЧІП,647
2020,72,"РЕЄСТРАЦІЯ НОВОГО ТЗ, ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ВМД",ПРИЧІП,245
2020,72,"РЕЄСТРАЦІЯ НОВОГО ТЗ, ПРИВЕЗЕНОГО З-ЗА КОРДОНУ ПО ВМД",ТРИЦИКЛ,4
2020,80,"РЕЄСТРАЦІЯ ТЗ ПРИДБАНОГО НА АУКЦІОНІ, ЕЛЕКТРОННИХ ТОРГАХ, ТОВАРНІЙ БІРЖІ",АВТОБУС,1
2020,80,"РЕЄСТРАЦІЯ ТЗ ПРИДБАНОГО НА АУКЦІОНІ, ЕЛЕКТРОННИХ ТОРГАХ, ТОВАРНІЙ БІРЖІ",ВАНТАЖНИЙ,3
